"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NLST","Netlist, Inc.","0.6999","43337560.2354","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","28.85","2583182580.35","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","3.25","36122446.75","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"CUR","Neuralstem, Inc.","1.12","16888879.84","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cur",
"NBIX","Neurocrine Biosciences, Inc.","74.57","6578690230.18","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","1.82","4268844.58","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuro",
"NUROW","NeuroMetrix, Inc.","0.0301","0","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nurow",
"NTRP","Neurotrope, Inc.","4.38","34583862.42","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ntrp",
"NBEV","New Age Beverages Corporation","2.29","78616890.8","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/nbev",
"NYMT","New York Mortgage Trust, Inc.","6.27","701557385.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymt",
"NYMTN","New York Mortgage Trust, Inc.","24.74","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymtn",
"NYMTO","New York Mortgage Trust, Inc.","24.8","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymto",
"NYMTP","New York Mortgage Trust, Inc.","24.85","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nymtp",
"NEWA","Newater Technology, Inc.","12.22","129519780","n/a","2017","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/newa",
"NLNK","NewLink Genetics Corporation","8.61","268821049.77","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NWS","News Corporation","14.4","8389366891.2","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","14.13","8232066261.99","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","12.05","499843085.7","n/a","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Corp.","16.85","293847790.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newt",
"NEWTL","Newtek Business Services Corp.","25.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtl",
"NEWTZ","Newtek Business Services Corp.","26.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/newtz",
"NXEO","Nexeo Solutions, Inc.","7.86","702100835.16","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeo",
"NXEOU","Nexeo Solutions, Inc.","8.35","0","n/a","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeou",
"NXEOW","Nexeo Solutions, Inc.","0.5498","0","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeow",
"NXST","Nexstar Media Group, Inc.","65.275","3015705000","n/a","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NEXT","NextDecade Corporation","10.07","1070184486.89","n/a","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/next",
"NEXTW","NextDecade Corporation","0.8695","0","n/a","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/nextw",
"NFEC","NF Energy Saving Corporation","0.9","6365960.1","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NODK","NI Holdings, Inc.","17.31","386243724.99","n/a","2017","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nodk",
"EGOV","NIC Inc.","15.85","1050333978.8","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/egov",
"NICE","NICE Ltd","84.48","3403965143.04","40293148","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","8.95","70026885.35","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","55.01","539042990","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbs",
"NITE","Nightstar Therapeutics plc","22.27","119367200","5360000","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nite",
"NIHD","NII Holdings, Inc.","0.478","48031007.84","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NMIH","NMI Holdings Inc","15.95","954802074.05","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/nmih",
"NNBR","NN, Inc.","26.8","738074492.4","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","4.275","175746566.7","n/a","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","126.91","7321727635.53","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.12","11321063.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NBN","Northeast Bancorp","23.85","212034919.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","16.975","76846130.55","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","92.41","21015986438.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","26.47","423520000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","16.51","807021545.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","33.4","228868089.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","15.96","1635818987.04","n/a","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","17.67","169981070.85","n/a","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","55.34","12626495483.92","n/a","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","29.345","182964284.955","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.699","46091484.604","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","28","769737892","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NOVN","Novan, Inc.","6.01","96064386.91","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","51.2","1770609715.2","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","1.12","329485262.4","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVLN","Novelion Therapeutics Inc. ","4.69","87037357.68","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvln",
"NVCR","NovoCure Limited","20.4","1823022234","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvcr",
"NVGN","Novogen Limited","2.9442","5088867.1596","1728438","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NVUS","Novus Therapeutics, Inc.","3.921","27223738.26","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","14.95","4314559789.15","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NCNA","NuCana plc","11.3199","87112347.0495","7695505","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ncna",
"NMRX","Numerex Corp.","3.49","68666196.72","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NTNX","Nutanix, Inc.","28.16","4363213071.36","n/a","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntnx",
"NTRI","NutriSystem Inc","47.95","1440418000","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","55.97","2852677168.96","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","8.955","95818500","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","23.92","875359910.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","55.45","596375008.25","n/a","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","87.13","421797201.3","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","212.03","127218000000","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","116.66","39444986455.3","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","26.25","1737691383.75","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","1.7738","26818027.2122","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.161","0","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.34","174908024.48","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.8301","61076827.7092","33373492","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","16.75","135492508.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OCSL","Oaktree Specialty Lending Corporation","5.74","809114136.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsl",
"OCSLL","Oaktree Specialty Lending Corporation","25.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsll",
"OCSI","Oaktree Strategic Income Corporation","8.67","255476878.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ocsi",
"OASM","Oasmia Pharmaceutical AB","0.988","853276.32","863640","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","8.31","139808595.09","n/a","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","10.87","322091817.94","n/a","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","4.5","41525293.5","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","1.1661","21297508.1358","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","27.25","2470500750.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OCFC","OceanFirst Financial Corp.","26.44","861084091.88","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","1.69","44801986.19","n/a","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","5.965","1006751774.78","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","29.71","171014533.17","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","5.74","166787013.54","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocul",
"OMEX","Odyssey Marine Exploration, Inc.","3.78","31709743.38","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","3.095","1597386144.69","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","12.43","165712595.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","1.15","23198250.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","35.15","164933149.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","0.67","37661656.76","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"OKTA","Okta, Inc.","28.51","2725063119.12","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","121.18","9983556322.96","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","28.95","360934617.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","17.5","2371652500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","31.05","154866408.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","12.95","383670763.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.498","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","43.4","2665291172.6","n/a","2015","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","18.45","202353917.4","n/a","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","66.12","667271270.64","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","14.09","673556218.32","n/a","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMNT","Ominto, Inc.","2.85","51416254.35","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"OMCL","Omnicell, Inc.","47.45","1777179251.25","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","21.605","9107888750.86","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","1.215","49978269.27","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"ONS","Oncobiologics, Inc.","1.31","32661720.41","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ons",
"ONSIW","Oncobiologics, Inc.","0.055","0","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiw",
"ONSIZ","Oncobiologics, Inc.","0.05","0","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiz",
"OMED","OncoMed Pharmaceuticals, Inc.","4.88","183636561.84","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","1.9266","18979250.6358","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.7","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","1.25","36010106.25","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncs",
"OHGI","One Horizon Group, Inc.","1.1","11789994.7","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
